Order_ID,Order_Date,Customer_ID,Region,City,Product_ID,Product_Category,Payment_Method,Discount,Product_Price,Quantity,Total_Before_Discount,Discount_Amount,Total_Sales
3641,01-06-2023 16:00,1540,South,Mumbai,294,Sports,UPI,0.28,2027.04,6,12162.24,3405.4272,9221.68
3642,01-06-2023 17:00,1212,South,Bangalore,367,Electronics,Cash,0.11,2255.81,1,2255.81,248.1391,2560.54
3643,01-06-2023 18:00,1462,North,Chennai,129,Clothing,Card,0.15,2721.3,7,19049.1,2857.365,16100.89
3644,01-06-2023 19:00,1435,South,Bangalore,108,Electronics,Card,0.14,2032.5,4,8130,1138.2,6752.52
3645,01-06-2023 20:00,1282,West,Pune,408,Sports,NetBanking,0.26,4581.29,1,4581.29,1191.1354,3250.96
3646,01-06-2023 21:00,1561,North,Delhi,409,Electronics,Cash,0.21,4271.13,,38440.17,8072.4357,30501.48
3647,01-06-2023 22:00,1606,North,Chennai,264,Home,Cash,,2329.37,9,20964.33,1677.1464,19261.38
3648,01-06-2023 23:00,1462,West,Pune,292,Clothing,Card,0.13,100.95,3,302.85,39.3705,-120.16
3649,02-06-2023 00:00,1406,North,Bangalore,404,Clothing,Cash,0.13,4514.58,6,27087.48,3521.3724,23519.36
3650,02-06-2023 01:00,1087,South,Delhi,359,Clothing,Cash,0.29,709.25,7,4964.75,1439.7775,3647.09
3651,02-06-2023 02:00,1043,East,Pune,291,Electronics,Cash,0.05,1298.11,4,5192.44,259.622,5228.21
3652,02-06-2023 03:00,1460,West,Delhi,178,Electronics,NetBanking,0.03,846.57,6,5079.42,152.3826,5454.11
3653,02-06-2023 04:00,1277,South,Pune,278,Electronics,Card,0.26,981.1,9,8829.9,2295.774,6399.7
3654,02-06-2023 05:00,1682,West,Bangalore,190,Clothing,UPI,0.27,4034.1,6,24204.6,6535.242,17482.33
3655,02-06-2023 06:00,1420,West,Delhi,314,Electronics,Cash,0.26,2939.56,7,20576.92,5349.9992,15151.76
3656,02-06-2023 07:00,1700,North,Pune,178,Clothing,Card,0.15,4784.87,6,28709.22,4306.383,24119.17
3657,02-06-2023 08:00,1352,North,Bangalore,202,Electronics,UPI,0.2,1234.12,7,8638.84,1727.768,6701
3658,02-06-2023 09:00,1695,South,Chennai,210,Clothing,NetBanking,0.17,2479.61,1,2479.61,421.5337,1849.79
3659,02-06-2023 10:00,1514,West,Bangalore,413,Home,Card,0.02,4889.4,6,29336.4,586.728,28847.74
3660,02-06-2023 11:00,1702,North,Bangalore,346,Electronics,NetBanking,0.18,4149.57,9,37346.13,6722.3034,30373.97
3661,02-06-2023 12:00,1629,North,Chennai,333,Clothing,Card,0,3670.22,3,11010.66,0,11258.07
3662,02-06-2023 13:00,1018,West,Bangalore,181,Home,NetBanking,0.1,1025.98,6,6155.88,615.588,5885.03
3663,02-06-2023 14:00,1022,South,Chennai,231,Home,Card,0.28,3870.09,,15480.36,4334.5008,10808.11
3664,02-06-2023 15:00,1412,South,Chennai,334,Sports,NetBanking,0.09,1803.07,7,12621.49,1135.9341,11094.07
3665,02-06-2023 16:00,1029,West,Chennai,377,Electronics,UPI,0.28,2699.63,7,18897.41,5291.2748,13445.35
3666,02-06-2023 17:00,1806,South,Pune,486,Clothing,Card,0.08,3084.89,9,27764.01,2221.1208,25422.49
3667,02-06-2023 18:00,1107,North,Delhi,434,Sports,UPI,0.09,3085.88,4,12343.52,1110.9168,11612.42
3668,02-06-2023 19:00,1366,West,Pune,198,Electronics,Cash,,3659.97,8,29279.76,5563.1544,23701.5
3669,02-06-2023 20:00,1280,North,Chennai,137,Home,UPI,0.23,3342.34,8,26738.72,6149.9056,20714.73
3670,02-06-2023 21:00,1127,East,Delhi,260,Electronics,Card,0.15,435.02,8,3480.16,522.024,3083.5
3671,02-06-2023 22:00,1228,East,Delhi,216,Clothing,UPI,0.26,2341,8,18728,4869.28,13594.54
3672,02-06-2023 23:00,1110,South,Chennai,340,Home,Card,0.01,3353.71,6,20122.26,201.2226,19845.83
3673,03-06-2023 00:00,1135,East,Delhi,125,Sports,NetBanking,0.28,1550.37,8,12402.96,3472.8288,8926.29
3674,03-06-2023 01:00,1361,North,Delhi,235,Electronics,Cash,0.06,1633.98,6,9803.88,588.2328,9328.92
3675,03-06-2023 02:00,1185,East,Pune,149,Electronics,UPI,0.27,710.38,2,1420.76,383.6052,606.88
3676,03-06-2023 03:00,1655,North,Delhi,393,Sports,Cash,0.12,2151.21,3,6453.63,774.4356,5500.82
3677,03-06-2023 04:00,1583,South,Chennai,493,Electronics,UPI,0.25,4935.47,6,29612.82,7403.205,22213.07
3678,03-06-2023 05:00,1128,South,Mumbai,397,Electronics,Card,0.2,1498.06,,10486.42,2097.284,8257.25
3679,03-06-2023 06:00,1875,North,Mumbai,392,Electronics,UPI,0.05,2704.04,4,10816.16,540.808,9854.7
3680,03-06-2023 07:00,1260,East,Mumbai,253,Home,Cash,0.28,3741.86,1,3741.86,1047.7208,2477.4
3681,03-06-2023 08:00,1514,South,Chennai,319,Home,UPI,0.07,166.14,4,664.56,46.5192,200.3
3682,03-06-2023 09:00,1448,West,Mumbai,239,Clothing,Cash,0.07,4512.15,6,27072.9,1895.103,25592.08
3683,03-06-2023 10:00,1899,South,Pune,148,Electronics,Cash,0.24,1994.1,8,15952.8,3828.672,12028.24
3684,03-06-2023 11:00,1103,East,Chennai,241,Clothing,Card,0.03,4358.67,4,17434.68,523.0404,16891.99
3685,03-06-2023 12:00,1482,West,Chennai,145,Home,NetBanking,0.07,290.84,1,290.84,20.3588,-23.19
3686,03-06-2023 13:00,1223,East,Chennai,262,Electronics,NetBanking,0.15,813.75,5,4068.75,610.3125,3527.65
3687,03-06-2023 14:00,1831,North,Delhi,384,Clothing,UPI,0.25,1680.39,7,11762.73,2940.6825,9030.57
3688,03-06-2023 15:00,1873,West,Delhi,367,Electronics,Cash,0.04,1792.76,6,10756.56,430.2624,10051.44
3689,03-06-2023 16:00,1865,East,Delhi,215,Electronics,Card,0.16,4254.19,3,12762.57,2042.0112,10452.44
3690,03-06-2023 17:00,1490,West,Bangalore,181,Sports,NetBanking,0.21,154.89,7,1084.23,227.6883,707.86
3691,03-06-2023 18:00,1472,East,Pune,143,Clothing,Card,0.26,3241.45,,12965.8,3371.108,9174.67
3692,03-06-2023 19:00,1009,West,Chennai,293,Home,Card,0.28,743.43,5,3717.15,1040.802,2790.42
3693,03-06-2023 20:00,1404,East,Chennai,357,Clothing,Cash,0.24,4133.76,7,28936.32,6944.7168,22219.3
3694,03-06-2023 21:00,1895,North,Delhi,372,Clothing,UPI,0.2,3915.01,2,7830.02,1566.004,5834.24
3695,03-06-2023 22:00,1301,West,Chennai,493,Clothing,Cash,0.13,2549.61,4,10198.44,1325.7972,9136.94
3696,03-06-2023 23:00,1230,West,Chennai,373,Sports,NetBanking,0.03,1142.17,4,4568.68,137.0604,4696.14
3697,04-06-2023 00:00,1730,West,Mumbai,377,Electronics,NetBanking,0.21,3209.03,6,19254.18,4043.3778,14358.55
3698,04-06-2023 01:00,1922,West,Chennai,182,Home,Card,0.3,865.67,,6059.69,1817.907,3910.67
3699,04-06-2023 02:00,1065,North,Bangalore,157,Sports,Cash,0.22,1031.12,4,4124.48,907.3856,3035.12
3700,04-06-2023 03:00,1936,West,Delhi,152,Home,Cash,0.01,3170.78,1,3170.78,31.7078,3309.59
3701,04-06-2023 04:00,1111,South,Pune,100,Sports,Card,0.15,,1,4957.02,743.553,4344.86
3702,04-06-2023 05:00,1012,North,Pune,315,Electronics,UPI,0.18,4466.2,5,22331,4019.58,18033.94
3703,04-06-2023 06:00,1392,South,Mumbai,416,Home,Card,0.21,3006.23,1,3006.23,631.3083,2862.3
3704,04-06-2023 07:00,1499,West,Pune,327,Clothing,Card,0.22,,3,8216.49,1807.6278,6198.84
3705,04-06-2023 08:00,1931,East,Pune,353,Sports,NetBanking,0.17,4992.09,9,44928.81,7637.8977,37040.34
3706,04-06-2023 09:00,1597,South,Delhi,258,Home,Cash,0.07,2782.25,3,8346.75,584.2725,7414.22
3707,04-06-2023 10:00,1233,West,Delhi,386,Electronics,NetBanking,0.28,2158.57,3,6475.71,1813.1988,4608.94
3708,04-06-2023 11:00,1601,South,Bangalore,165,Home,Card,0.21,,9,41011.38,8612.3898,32670.24
3709,04-06-2023 12:00,1313,West,Mumbai,408,Sports,Cash,0.07,1247.5,5,6237.5,436.625,5530.49
3710,04-06-2023 13:00,1565,West,Pune,194,Electronics,Card,0.1,577.88,8,4623.04,462.304,4223.26
3711,04-06-2023 14:00,1011,West,Bangalore,352,Clothing,Card,0.28,3207.04,9,28863.36,8081.7408,20842.63
3712,04-06-2023 15:00,1208,East,Mumbai,249,Sports,UPI,0.27,,6,3417.96,922.8492,2485.67
3713,04-06-2023 16:00,1973,South,Pune,122,Sports,NetBanking,0.12,1928.43,7,13499.01,1619.8812,11975.76
3714,04-06-2023 17:00,1013,North,Pune,343,Electronics,NetBanking,0.01,2175.53,7,15228.71,152.2871,15348.25
3715,04-06-2023 18:00,1632,North,Delhi,314,Sports,Card,0.01,,7,19480.58,194.8058,19367.67
3716,04-06-2023 19:00,1417,North,Chennai,498,Home,UPI,0.09,4959.13,4,19836.52,1785.2868,18365.27
3717,04-06-2023 20:00,1436,North,Mumbai,230,Clothing,Card,0.19,1182.81,2,2365.62,449.4678,1586.13
3718,04-06-2023 21:00,1376,West,Pune,442,Home,Card,0.18,1941.21,2,3882.42,698.8356,3050.92
3719,04-06-2023 22:00,1019,South,Mumbai,247,Electronics,Card,0.19,747.98,7,5235.86,994.8134,3911.39
3720,04-06-2023 23:00,1586,South,Bangalore,480,Sports,UPI,0.22,3077.31,7,21541.17,4739.0574,16966.48
3721,05-06-2023 00:00,1911,East,Bangalore,208,Clothing,Cash,0.01,3665.6,7,25659.2,256.592,25769.16
3722,05-06-2023 01:00,1754,South,Chennai,139,Electronics,UPI,0.03,2462.18,,19697.44,590.9232,19013.62
3723,05-06-2023 02:00,1734,South,Pune,220,Home,Card,0.11,1304.57,3,3913.71,430.5081,3567.66
3724,05-06-2023 03:00,1069,South,Delhi,394,Sports,Cash,0.05,3142.35,5,15711.75,785.5875,14477.8
3725,05-06-2023 04:00,1823,East,Pune,219,Sports,Card,0.02,2741.87,6,16451.22,329.0244,16128.66
3726,05-06-2023 05:00,1210,North,Mumbai,117,Electronics,UPI,0.19,938.81,8,7510.48,1426.9912,5581.54
3727,05-06-2023 06:00,1100,South,Bangalore,268,Home,UPI,0.24,,8,16702.72,4008.6528,12712.26
3728,05-06-2023 07:00,1697,East,Mumbai,297,Sports,Cash,0.23,2232.47,3,6697.41,1540.4043,4579.99
3729,05-06-2023 08:00,1131,East,Chennai,242,Home,UPI,0.25,4914.83,4,19659.32,4914.83,15252.83
3730,05-06-2023 09:00,1622,West,Bangalore,136,Clothing,Card,0.2,4261.5,6,25569,5113.8,20440.01
3731,05-06-2023 10:00,1380,East,Delhi,285,Sports,Cash,0.22,3698.42,4,14793.68,3254.6096,11512.12
3732,05-06-2023 11:00,1131,North,Bangalore,360,Clothing,NetBanking,0.08,4455.01,4,17820.04,1425.6032,16966.94
3733,05-06-2023 12:00,1019,South,Pune,330,Sports,Card,0.3,3703.87,5,18519.35,5555.805,12983.36
3734,05-06-2023 13:00,1905,East,Pune,353,Electronics,NetBanking,0.05,4526.67,7,31686.69,1584.3345,29619.5
3735,05-06-2023 14:00,1535,North,Bangalore,428,Sports,Cash,0.06,367.31,2,734.62,44.0772,561.3
3736,05-06-2023 15:00,1226,East,Chennai,490,Sports,Cash,0.09,2334.72,2,4669.44,420.2496,4832.74
3737,05-06-2023 16:00,1153,East,Pune,396,Home,Card,0.29,3759.8,9,33838.2,9813.078,23756.55
3738,05-06-2023 17:00,1804,East,Pune,109,Home,UPI,0.3,2958.15,4,11832.6,3549.78,8150.66
3739,05-06-2023 18:00,1741,East,Delhi,423,Clothing,Card,0.24,958.31,5,4791.55,1149.972,4105.59
3740,05-06-2023 19:00,1468,East,Bangalore,329,Clothing,UPI,0.19,,3,5305.23,1007.9937,4065.93
3741,05-06-2023 20:00,1821,North,Pune,123,Clothing,UPI,0.16,1657.09,2,3314.18,530.2688,2755.29
3742,05-06-2023 21:00,1999,South,Chennai,177,Sports,Card,0.29,1380.6,8,11044.8,3202.992,8246.94
3743,05-06-2023 22:00,1870,South,Mumbai,292,Sports,Cash,0.21,1781.36,4,7125.44,1496.3424,5456.97
3744,05-06-2023 23:00,1404,South,Bangalore,208,Clothing,Card,0.28,2622.78,1,2622.78,734.3784,1648.84
3745,06-06-2023 00:00,1201,South,Delhi,379,Electronics,NetBanking,0.09,4288.86,6,25733.16,2315.9844,22864.27
3746,06-06-2023 01:00,1037,North,Pune,362,Electronics,Cash,0.1,3735.96,6,22415.76,2241.576,19843.31
3747,06-06-2023 02:00,1941,West,Chennai,428,Sports,UPI,0.26,4192.72,2,8385.44,2180.2144,5940.2
3748,06-06-2023 03:00,1771,West,Bangalore,462,Electronics,Cash,0.04,4429.66,2,8859.32,354.3728,8396.01
3749,06-06-2023 04:00,1187,North,Chennai,454,Electronics,Card,0.28,2139.14,8,17113.12,4791.6736,12428.63
3750,06-06-2023 05:00,1056,North,Chennai,477,Clothing,Cash,0.15,1795.53,7,12568.71,1885.3065,10670.01
3751,06-06-2023 06:00,1940,East,Delhi,367,Electronics,UPI,0.28,382.35,2,764.7,214.116,181.12
3752,06-06-2023 07:00,1019,East,Bangalore,440,Electronics,UPI,,4659.41,1,4659.41,465.941,4601.61
3753,06-06-2023 08:00,1272,East,Pune,358,Sports,Cash,0.21,422.53,8,3380.24,709.8504,2339.78
3754,06-06-2023 09:00,1118,South,Delhi,434,Sports,NetBanking,0.14,3731.56,2,7463.12,1044.8368,6959.38
3755,06-06-2023 10:00,1582,East,Pune,184,Sports,UPI,0.19,1952.73,5,9763.65,1855.0935,7953.94
3756,06-06-2023 11:00,1515,West,Mumbai,109,Electronics,NetBanking,0.15,4749.03,6,28494.18,4274.127,24533.66
3757,06-06-2023 12:00,1220,South,Chennai,388,Clothing,UPI,0.29,2156.05,1,2156.05,625.2545,1689.76
3758,06-06-2023 13:00,1525,East,Mumbai,401,Home,Cash,0.21,4101.38,2,8202.76,1722.5796,6931.91
3759,06-06-2023 14:00,1514,South,Chennai,158,Sports,UPI,0.08,1485.01,4,5940.04,475.2032,5451.83
3760,06-06-2023 15:00,1727,West,Delhi,407,Sports,NetBanking,0.27,1565.53,2,3131.06,845.3862,2205.7
3761,06-06-2023 16:00,1740,East,Pune,361,Sports,NetBanking,0.09,3018.05,6,18108.3,1629.747,16569.97
3762,06-06-2023 17:00,1335,West,Pune,485,Clothing,Cash,0.11,4990.11,4,19960.44,2195.6484,17682.2
3763,06-06-2023 18:00,1697,West,Delhi,384,Home,NetBanking,0.03,2636.1,3,7908.3,237.249,7807.12
3764,06-06-2023 19:00,1054,West,Bangalore,218,Home,NetBanking,0.27,4687.91,6,28127.46,7594.4142,20997.99
3765,06-06-2023 20:00,1499,East,Mumbai,267,Sports,Cash,0.09,3952.62,9,35573.58,3201.6222,31864.81
3766,06-06-2023 21:00,1899,North,Mumbai,452,Electronics,UPI,0.08,3999.74,8,31997.92,2559.8336,29415.28
3767,06-06-2023 22:00,1887,East,Pune,288,Sports,Cash,0.28,2236.2,2,4472.4,1252.272,3880.31
3768,06-06-2023 23:00,1765,West,Pune,350,Sports,UPI,0.24,1994.06,3,5982.18,1435.7232,4429.37
3769,07-06-2023 00:00,1535,East,Pune,423,Electronics,UPI,0.04,1040.42,2,2080.84,83.2336,2301.72
3770,07-06-2023 01:00,1161,West,Delhi,328,Electronics,UPI,0.23,4823.31,7,33763.17,7765.5291,26258.83
3771,07-06-2023 02:00,1669,North,Bangalore,289,Sports,Card,,4801.03,9,43209.27,11666.5029,31111.42
3772,07-06-2023 03:00,1593,South,Mumbai,415,Clothing,UPI,0.02,3760.63,1,3760.63,75.2126,3774.46
3773,07-06-2023 04:00,1914,North,Chennai,223,Clothing,Cash,0.25,1551.64,3,4654.92,1163.73,3557.09
3774,07-06-2023 05:00,1158,North,Delhi,183,Electronics,Cash,0.16,1301.38,6,7808.28,1249.3248,7513.67
3775,07-06-2023 06:00,1187,South,Mumbai,396,Sports,Cash,0.2,4944.19,4,19776.76,3955.352,15033.61
3776,07-06-2023 07:00,1059,East,Bangalore,314,Clothing,Card,0.15,426.06,1,426.06,63.909,-124.02
3777,07-06-2023 08:00,1914,South,Delhi,336,Sports,NetBanking,0.21,4233.47,9,38101.23,8001.2583,30031.36
3778,07-06-2023 09:00,1816,East,Mumbai,212,Sports,Card,0.01,1841.74,7,12892.18,128.9218,12655.97
3779,07-06-2023 10:00,1318,East,Delhi,316,Sports,Cash,0.23,2152.46,7,15067.22,3465.4606,11336.71
3780,07-06-2023 11:00,1877,West,Mumbai,420,Clothing,Cash,,4176.69,1,4176.69,41.7669,3889.01
3781,07-06-2023 12:00,1210,West,Mumbai,345,Home,NetBanking,0.14,543.95,9,4895.55,685.377,4415.46
3782,07-06-2023 13:00,1405,South,Bangalore,434,Sports,Card,0.05,1835.43,8,14683.44,734.172,13697.21
3783,07-06-2023 14:00,1663,North,Chennai,418,Clothing,Cash,0.25,4764.92,5,23824.6,5956.15,17706.12
3784,07-06-2023 15:00,1108,South,Bangalore,473,Home,UPI,,3525.42,,14101.68,1269.1512,13131.63
3785,07-06-2023 16:00,1075,East,Mumbai,136,Electronics,UPI,0.14,3799.2,1,3799.2,531.888,3520.25
3786,07-06-2023 17:00,1541,West,Delhi,163,Clothing,Cash,0.13,3811.78,,34306.02,4459.7826,29702.96
3787,07-06-2023 18:00,1313,South,Bangalore,318,Home,UPI,,396.79,8,3174.32,730.0936,2004.54
3788,07-06-2023 19:00,1997,South,Chennai,441,Clothing,NetBanking,0.14,1095.72,2,2191.44,306.8016,2148.42
3789,07-06-2023 20:00,1116,West,Mumbai,488,Home,Cash,0.24,2507.19,,10028.76,2406.9024,7339.9
3790,07-06-2023 21:00,1926,West,Bangalore,133,Home,Card,0.02,1903.94,,7615.76,152.3152,7851
3791,07-06-2023 22:00,1867,West,Bangalore,138,Clothing,Cash,,2113.47,7,14794.29,887.6574,14032.45
3792,07-06-2023 23:00,1703,East,Bangalore,166,Electronics,NetBanking,0.17,3929.09,3,11787.27,2003.8359,9725.45
3793,08-06-2023 00:00,1018,West,Bangalore,308,Sports,Card,0.28,171.93,8,1375.44,385.1232,1121.86
3794,08-06-2023 01:00,1431,North,Delhi,417,Home,NetBanking,0.02,3336.41,7,23354.87,467.0974,22302.16
3795,08-06-2023 02:00,1684,South,Chennai,443,Sports,UPI,0.01,100.54,4,402.16,4.0216,842.21
3796,08-06-2023 03:00,1739,West,Chennai,251,Electronics,UPI,0.05,408.99,,3680.91,184.0455,3434.11
3797,08-06-2023 04:00,1349,West,Mumbai,486,Sports,UPI,0.19,2100.6,6,12603.6,2394.684,10259
3798,08-06-2023 05:00,1182,East,Pune,464,Sports,NetBanking,0.12,4220.65,3,12661.95,1519.434,10969.58
3799,08-06-2023 06:00,1112,East,Delhi,298,Clothing,NetBanking,0.25,810.48,7,5673.36,1418.34,4203.79
3800,08-06-2023 07:00,1182,South,Mumbai,188,Clothing,Cash,,2817.64,6,16905.84,338.1168,17047.12
3801,08-06-2023 08:00,1480,North,Mumbai,347,Electronics,Card,0.06,3424.68,8,27397.44,1643.8464,25672.59
3802,08-06-2023 09:00,1145,South,Bangalore,422,Clothing,Card,0.09,1224.71,5,6123.55,551.1195,5447.14
3803,08-06-2023 10:00,1830,West,Pune,178,Home,NetBanking,0.19,2610.42,6,15662.52,2975.8788,12891.6
3804,08-06-2023 11:00,1627,North,Pune,384,Electronics,NetBanking,0.21,4565.9,1,4565.9,958.839,3700.19
3805,08-06-2023 12:00,1112,North,Delhi,429,Clothing,UPI,0.04,2609.92,8,20879.36,835.1744,20510.32
3806,08-06-2023 13:00,1762,North,Pune,131,Clothing,NetBanking,0.28,870.88,1,870.88,243.8464,22.18
3807,08-06-2023 14:00,1475,North,Mumbai,186,Electronics,UPI,,3176.29,3,9528.87,952.887,8437.83
3808,08-06-2023 15:00,1762,South,Pune,138,Home,NetBanking,0.21,,,6003.56,1260.7476,4315.37
3809,08-06-2023 16:00,1302,East,Pune,492,Electronics,Card,0.16,232.08,6,1392.48,222.7968,1539.1
3810,08-06-2023 17:00,1970,East,Chennai,200,Clothing,Cash,0.07,543.91,8,4351.28,304.5896,3659.02
3811,08-06-2023 18:00,1824,West,Mumbai,343,Clothing,NetBanking,0.25,868.23,8,6945.84,1736.46,5308.31
3812,08-06-2023 19:00,1117,East,Pune,331,Electronics,UPI,0.25,767.82,7,5374.74,1343.685,3638.99
3813,08-06-2023 20:00,1812,East,Pune,497,Home,Cash,0.12,1371.38,7,9599.66,1151.9592,8297.89
3814,08-06-2023 21:00,1160,East,Bangalore,167,Home,UPI,0.18,2325.12,8,18600.96,3348.1728,14954.2
3815,08-06-2023 22:00,1400,East,Pune,291,Sports,UPI,0.08,,5,9607.05,768.564,8836.42
3816,08-06-2023 23:00,1197,West,Pune,127,Home,Cash,0.21,4464.18,3,13392.54,2812.4334,11188.52
3817,09-06-2023 00:00,1259,South,Chennai,369,Electronics,Cash,,3099.34,2,6198.68,557.8812,5213.16
3818,09-06-2023 01:00,1659,North,Mumbai,325,Home,Cash,0.25,4393.11,3,13179.33,3294.8325,9543.21
3819,09-06-2023 02:00,1751,East,Delhi,176,Home,NetBanking,0.07,2682.49,3,8047.47,563.3229,7663.24
3820,09-06-2023 03:00,1046,South,Mumbai,322,Sports,Cash,0,540.37,7,3782.59,0,3736.74
3821,09-06-2023 04:00,1986,East,Bangalore,471,Home,NetBanking,0.08,2370.11,1,2370.11,189.6088,1798.72
3822,09-06-2023 05:00,1398,East,Mumbai,266,Sports,Card,0.06,4127.96,7,28895.72,1733.7432,27020.66
3823,09-06-2023 06:00,1709,North,Pune,383,Sports,Card,0.15,1051.11,6,6306.66,945.999,19626.28
3824,09-06-2023 07:00,1558,North,Bangalore,291,Home,UPI,,546.95,2,1093.9,65.634,881.22
3825,09-06-2023 08:00,1077,North,Mumbai,188,Clothing,UPI,0.23,1714.23,1,1714.23,394.2729,1028.41
3826,09-06-2023 09:00,1123,East,Bangalore,131,Electronics,NetBanking,0.07,2005.6,9,18050.4,1263.528,16880.15
3827,09-06-2023 10:00,1074,East,Delhi,236,Electronics,UPI,0.21,1600.66,2,3201.32,672.2772,2721.98
3828,09-06-2023 11:00,1870,East,Mumbai,255,Home,Card,0.17,762.68,4,3050.72,518.6224,1735.93
3829,09-06-2023 12:00,1136,North,Pune,349,Electronics,NetBanking,0.3,1329.12,,11962.08,3588.624,8405.57
3830,09-06-2023 13:00,1601,West,Bangalore,194,Electronics,NetBanking,0.3,3443.18,9,30988.62,9296.586,21001.08
3831,09-06-2023 14:00,1399,South,Chennai,116,Sports,Cash,0.26,1991.05,1,1991.05,517.673,1475.27
3832,09-06-2023 15:00,1836,West,Bangalore,216,Clothing,NetBanking,0.23,3199.49,2,6398.98,1471.7654,5404.67
3833,09-06-2023 16:00,1504,East,Chennai,432,Electronics,UPI,0.12,2727.89,2,5455.78,654.6936,4696.58
3834,09-06-2023 17:00,1499,East,Pune,410,Clothing,Card,0.23,2790.36,2,5580.72,1283.5656,4373.93
3835,09-06-2023 18:00,1572,West,Delhi,109,Electronics,UPI,0.29,1317.89,8,10543.12,3057.5048,7706.83
3836,09-06-2023 19:00,1137,East,Chennai,179,Clothing,Card,0.01,2655.56,8,21244.48,212.4448,21264.07
3837,09-06-2023 20:00,1049,South,Delhi,233,Clothing,Cash,0.16,215.61,8,1724.88,275.9808,1699.23
3838,09-06-2023 21:00,1770,East,Bangalore,302,Electronics,Card,0.07,2215.54,4,8862.16,620.3512,8372.36
3839,09-06-2023 22:00,1972,South,Pune,215,Sports,Cash,0.17,2905.85,8,23246.8,3951.956,19068.73
3840,09-06-2023 23:00,1618,West,Chennai,319,Clothing,UPI,0.14,,7,6942.46,971.9444,6163.84
3841,10-06-2023 00:00,1624,West,Bangalore,352,Clothing,Cash,0.17,1357.14,8,10857.12,1845.7104,9458.39
3842,10-06-2023 01:00,1861,East,Mumbai,268,Electronics,NetBanking,0.17,1175.7,1,1175.7,199.869,1121.31
3843,10-06-2023 02:00,1253,South,Bangalore,434,Clothing,NetBanking,0.29,445.73,3,1337.19,387.7851,1006.45
3844,10-06-2023 03:00,1629,East,Delhi,415,Clothing,Card,0.17,1804.5,6,10827,1840.59,8483.95
3845,10-06-2023 04:00,1709,North,Pune,304,Sports,UPI,0.25,4896.93,1,4896.93,1224.2325,3353.77
3846,10-06-2023 05:00,1848,North,Pune,397,Clothing,UPI,0.1,1834.01,4,7336.04,733.604,6386.81
3847,10-06-2023 06:00,1876,North,Bangalore,471,Sports,Card,0.13,2356.63,9,21209.67,2757.2571,18122.81
3848,10-06-2023 07:00,1562,North,Mumbai,347,Clothing,NetBanking,0.14,3300.13,7,23100.91,3234.1274,19817.48
3849,10-06-2023 08:00,1756,East,Delhi,464,Clothing,Cash,0.08,3277.64,1,3277.64,262.2112,2736.86
3850,10-06-2023 09:00,1914,North,Bangalore,170,Sports,Card,0.11,4754.49,6,28526.94,3137.9634,25648.86
3851,10-06-2023 10:00,1425,South,Bangalore,255,Sports,Cash,0.18,4302.06,6,25812.36,4646.2248,21046.51
3852,10-06-2023 11:00,1546,West,Pune,201,Home,Cash,0.17,3990.36,2,7980.72,1356.7224,6289.3
3853,10-06-2023 12:00,1301,West,Delhi,112,Clothing,UPI,0.19,4762.97,6,28577.82,5429.7858,22871.22
3854,10-06-2023 13:00,1921,North,Mumbai,370,Sports,NetBanking,0.11,1230.75,2,2461.5,270.765,2211.26
3855,10-06-2023 14:00,1580,North,Pune,391,Clothing,Cash,0.09,3123.57,8,24988.56,2248.9704,22654.94
3856,10-06-2023 15:00,1348,North,Bangalore,319,Clothing,NetBanking,0.18,4447.26,7,31130.82,5603.5476,25539.8
3857,10-06-2023 16:00,1831,East,Pune,114,Clothing,UPI,0.04,3158.28,6,18949.68,757.9872,18117.72
3858,10-06-2023 17:00,1932,West,Pune,337,Electronics,Card,0.08,4889.36,6,29336.16,2346.8928,27504.66
3859,10-06-2023 18:00,1979,North,Chennai,216,Home,Card,0.01,591.73,9,5325.57,53.2557,5529.29
3860,10-06-2023 19:00,1048,South,Pune,430,Electronics,UPI,0.02,2252.72,9,20274.48,405.4896,19610.97
3861,10-06-2023 20:00,1916,North,Pune,155,Home,UPI,0.07,4889.08,2,9778.16,684.4712,8509.98
3862,10-06-2023 21:00,1073,West,Delhi,450,Clothing,Cash,,1959.88,3,5879.64,58.7964,5712.85
3863,10-06-2023 22:00,1703,North,Pune,231,Clothing,UPI,0.07,3723.83,7,26066.81,1824.6767,23901.01
3864,10-06-2023 23:00,1260,West,Mumbai,325,Sports,Card,0.2,248.97,9,2240.73,448.146,5096.16
3865,11-06-2023 00:00,1355,North,Bangalore,407,Home,NetBanking,0.02,3504.7,6,21028.2,420.564,20799.17
3866,11-06-2023 01:00,1581,South,Delhi,493,Home,NetBanking,0.13,4679.67,1,4679.67,608.3571,4068.21
3867,11-06-2023 02:00,1601,North,Pune,321,Electronics,NetBanking,0.27,1975.26,7,13826.82,3733.2414,10430.34
3868,11-06-2023 03:00,1259,South,Mumbai,272,Home,NetBanking,0.24,204.37,1,204.37,49.0488,133.15
3869,11-06-2023 04:00,1637,South,Bangalore,439,Clothing,UPI,0.09,236.76,5,1183.8,106.542,1011.69
3870,11-06-2023 05:00,1742,North,Delhi,384,Sports,UPI,0.28,4470.91,9,40238.19,11266.6932,28589.13
3871,11-06-2023 06:00,1294,South,Mumbai,408,Electronics,NetBanking,,3640.33,9,32762.97,3276.297,29298.87
